Date,Time,Temperature,Percent DO,mg/L DO
2023/09/10,14:07:01,14.7,95.56,9.75
2023/09/10,14:18:58,14.76,95.68,9.75
2023/09/10,14:30:54,14.77,95.96,9.77
2023/09/10,14:42:51,14.77,96.43,9.82
2023/09/10,14:54:47,14.8,95.95,9.77
2023/09/10,15:06:44,14.8,95.71,9.74
2023/09/10,15:18:40,14.8,95.78,9.75
2023/09/10,15:30:36,14.83,96.48,9.81
2023/09/10,15:42:33,14.83,95.28,9.69
2023/09/10,15:54:31,14.86,95.49,9.71
2023/09/10,16:06:28,14.89,95.03,9.65
2023/09/10,16:18:25,14.87,94.7,9.62
2023/09/10,16:30:22,14.86,94.64,9.62
2023/09/10,16:42:19,14.88,94.5,9.6
2023/09/10,16:54:15,14.89,94.26,9.58
2023/09/10,17:06:12,14.89,94.8,9.63
2023/09/10,17:18:09,14.9,95.11,9.66
2023/09/10,17:30:05,14.9,94.56,9.6
2023/09/10,17:42:02,14.92,94.29,9.57
2023/09/10,17:53:58,14.91,94.39,9.58
2023/09/10,18:05:54,14.92,94.24,9.56
2023/09/10,18:17:51,14.92,94.01,9.54
2023/09/10,18:29:47,14.91,93.79,9.52
2023/09/10,18:41:45,14.89,93.86,9.53
2023/09/10,18:53:42,14.89,93.26,9.47
2023/09/10,19:05:38,14.84,92.7,9.43
2023/09/10,19:17:35,14.83,92.53,9.41
2023/09/10,19:29:32,14.8,91.96,9.36
2023/09/10,19:41:29,14.77,91.86,9.36
2023/09/10,19:53:26,14.74,91.96,9.37
2023/09/10,20:05:22,14.76,92.32,9.4
2023/09/10,20:17:18,14.75,92.09,9.38
2023/09/10,20:29:15,14.7,91.99,9.38
2023/09/10,20:41:11,14.74,91.55,9.33
2023/09/10,20:53:08,14.68,91.62,9.35
2023/09/10,21:05:05,14.67,91.58,9.35
2023/09/10,21:17:01,14.66,90.93,9.28
2023/09/10,21:28:57,14.64,90.64,9.26
2023/09/10,21:40:54,14.61,90.93,9.29
2023/09/10,21:52:51,14.62,91.1,9.31
2023/09/10,22:04:47,14.55,91.15,9.33
2023/09/10,22:16:44,14.52,91.66,9.39
2023/09/10,22:28:41,14.58,91.73,9.38
2023/09/10,22:40:37,14.51,90.0,9.22
2023/09/10,22:52:34,14.52,89.77,9.19
2023/09/10,23:04:30,14.51,89.85,9.2
2023/09/10,23:16:27,14.51,88.98,9.11
2023/09/10,23:28:23,14.49,89.17,9.14
2023/09/10,23:40:19,14.49,89.23,9.14
2023/09/10,23:52:16,14.43,88.94,9.13
2023/09/11,00:04:12,14.38,88.72,9.11
2023/09/11,00:16:09,14.38,89.51,9.2
2023/09/11,00:28:05,14.39,89.52,9.2
2023/09/11,00:40:02,14.37,89.46,9.19
2023/09/11,00:51:58,14.33,89.82,9.24
2023/09/11,01:03:56,14.38,90.19,9.27
2023/09/11,01:15:53,14.36,89.86,9.24
2023/09/11,01:27:50,14.31,89.56,9.21
2023/09/11,01:39:46,14.3,89.95,9.26
2023/09/11,01:51:42,14.31,90.54,9.32
2023/09/11,02:03:39,14.31,90.19,9.28
2023/09/11,02:15:36,14.35,89.72,9.22
2023/09/11,02:27:32,14.3,89.04,9.16
2023/09/11,02:39:28,14.31,89.64,9.22
2023/09/11,02:51:25,14.3,89.83,9.25
2023/09/11,03:03:21,14.29,89.36,9.2
2023/09/11,03:15:18,14.26,89.94,9.26
2023/09/11,03:27:15,14.27,89.47,9.22
2023/09/11,03:39:11,14.26,89.39,9.21
2023/09/11,03:51:08,14.26,89.79,9.25
2023/09/11,04:03:04,14.21,89.2,9.2
2023/09/11,04:15:01,14.23,88.9,9.16
2023/09/11,04:26:58,14.17,88.34,9.12
2023/09/11,04:38:54,14.19,88.18,9.1
2023/09/11,04:50:51,14.17,88.43,9.13
2023/09/11,05:02:47,14.18,88.88,9.17
2023/09/11,05:14:44,14.16,88.57,9.14
2023/09/11,05:26:40,14.15,88.73,9.16
2023/09/11,05:38:37,14.16,88.48,9.14
2023/09/11,05:50:34,14.14,88.28,9.12
2023/09/11,06:02:30,14.15,88.78,9.17
2023/09/11,06:14:26,14.14,88.76,9.17
2023/09/11,06:26:23,14.13,88.59,9.15
2023/09/11,06:38:19,14.13,88.63,9.16
2023/09/11,06:50:16,14.14,88.59,9.15
2023/09/11,07:02:12,14.11,88.35,9.13
2023/09/11,07:14:09,14.13,88.67,9.16
2023/09/11,07:26:06,14.11,88.6,9.16
2023/09/11,07:38:02,14.1,87.7,9.07
2023/09/11,07:49:58,14.05,88.2,9.13
2023/09/11,08:01:55,14.02,88.62,9.18
2023/09/11,08:13:51,14.06,89.31,9.24
2023/09/11,08:25:48,14.05,88.88,9.2
2023/09/11,08:37:44,14.04,88.88,9.2
2023/09/11,08:49:40,14.06,88.98,9.21
2023/09/11,09:01:47,14.13,88.95,9.19
2023/09/11,09:13:44,14.11,88.56,9.15
2023/09/11,09:25:40,14.12,88.81,9.18
2023/09/11,09:37:37,14.11,88.91,9.19
2023/09/11,09:49:33,14.13,89.05,9.2
2023/09/11,10:01:33,14.17,89.54,9.24
2023/09/11,10:13:29,14.23,89.67,9.24
2023/09/11,10:25:25,14.26,90.19,9.29
2023/09/11,10:37:21,14.26,89.67,9.24
2023/09/11,10:49:18,14.3,90.37,9.3
2023/09/11,11:01:14,14.36,91.47,9.4
2023/09/11,11:13:10,14.38,91.66,9.42
2023/09/11,11:25:07,14.4,91.93,9.44
2023/09/11,11:37:03,14.42,92.4,9.48
2023/09/11,11:48:59,14.46,92.29,9.46
2023/09/11,12:00:56,14.49,92.12,9.44
2023/09/11,12:12:52,14.49,92.36,9.46
2023/09/11,12:24:48,14.51,92.39,9.46
2023/09/11,12:36:45,14.54,92.85,9.51
2023/09/11,12:48:41,14.56,92.57,9.47
2023/09/11,13:00:37,14.64,92.94,9.49
2023/09/11,13:12:34,14.66,92.74,9.47
2023/09/11,13:24:31,14.7,93.23,9.51
2023/09/11,13:36:29,14.79,94.14,9.58
2023/09/11,13:48:25,14.87,94.01,9.55
2023/09/11,14:00:22,14.98,93.88,9.52
2023/09/11,14:12:18,15.02,94.23,9.54
2023/09/11,14:24:14,15.07,93.88,9.5
2023/09/11,14:36:14,15.09,93.97,9.5
2023/09/11,14:48:10,15.13,93.08,9.4
2023/09/11,15:00:06,15.14,92.5,9.34
2023/09/11,15:12:03,15.12,93.22,9.42
2023/09/11,15:23:59,15.13,93.87,9.48
2023/09/11,15:35:55,15.14,94.32,9.53
2023/09/11,15:47:52,15.17,93.88,9.48
2023/09/11,15:59:48,15.17,93.23,9.41
2023/09/11,16:11:44,15.2,93.53,9.43
2023/09/11,16:23:41,15.27,93.6,9.43
2023/09/11,16:35:37,15.28,93.09,9.37
2023/09/11,16:47:33,15.3,93.63,9.43
2023/09/11,16:59:30,15.32,93.29,9.39
2023/09/11,17:11:27,15.27,92.72,9.34
2023/09/11,17:23:23,15.27,92.98,9.37
2023/09/11,17:35:20,15.27,93.03,9.37
2023/09/11,17:47:17,15.26,92.92,9.36
2023/09/11,17:59:13,15.27,92.2,9.29
2023/09/11,18:11:10,15.24,91.51,9.22
2023/09/11,18:23:06,15.14,91.27,9.22
2023/09/11,18:35:02,15.14,91.85,9.28
2023/09/11,18:46:59,15.14,91.53,9.25
2023/09/11,18:58:56,15.13,91.63,9.26
2023/09/11,19:10:52,15.14,91.47,9.24
2023/09/11,19:22:48,15.14,90.91,9.18
2023/09/11,19:34:45,15.09,90.62,9.16
2023/09/11,19:46:41,15.07,89.98,9.1
2023/09/11,19:58:37,15.04,90.12,9.12
2023/09/11,20:10:34,14.99,89.43,9.06
2023/09/11,20:22:31,15.0,89.42,9.06
2023/09/11,20:34:29,14.93,89.16,9.05
2023/09/11,20:46:25,14.89,89.24,9.06
2023/09/11,20:58:21,14.9,89.09,9.05
2023/09/11,21:10:18,14.89,89.05,9.04
2023/09/11,21:22:14,14.86,88.79,9.02
2023/09/11,21:34:11,14.8,88.24,8.98
2023/09/11,21:46:08,14.81,88.18,8.97
2023/09/11,21:58:04,14.81,87.79,8.93
2023/09/11,22:10:04,14.78,87.45,8.9
2023/09/11,22:22:01,14.76,88.09,8.97
2023/09/11,22:33:57,14.78,88.43,9.0
2023/09/11,22:45:53,14.76,88.39,9.0
2023/09/11,22:57:50,14.69,87.98,8.98
2023/09/11,23:09:46,14.67,87.5,8.93
2023/09/11,23:21:42,14.69,88.1,8.99
2023/09/11,23:33:39,14.65,87.96,8.98
2023/09/11,23:45:35,14.64,87.9,8.98
2023/09/11,23:57:31,14.61,88.07,9.0
2023/09/12,00:09:28,14.55,87.87,8.99
2023/09/12,00:21:25,14.55,88.44,9.05
2023/09/12,00:33:22,14.52,88.41,9.05
2023/09/12,00:45:18,14.58,88.53,9.05
2023/09/12,00:57:14,14.62,88.32,9.02
2023/09/12,01:09:11,14.54,87.74,8.98
2023/09/12,01:21:07,14.56,87.67,8.97
2023/09/12,01:33:03,14.52,87.51,8.96
2023/09/12,01:45:00,14.5,87.72,8.99
2023/09/12,01:56:57,14.46,87.88,9.01
2023/09/12,02:08:53,14.45,88.17,9.04
2023/09/12,02:20:49,14.43,88.15,9.05
2023/09/12,02:32:46,14.43,87.95,9.03
2023/09/12,02:44:43,14.39,87.95,9.03
2023/09/12,02:56:39,14.4,88.76,9.11
2023/09/12,03:08:35,14.39,87.99,9.04
2023/09/12,03:20:32,14.38,88.58,9.1
2023/09/12,03:32:29,14.38,89.27,9.17
2023/09/12,03:44:25,14.43,89.05,9.14
2023/09/12,03:56:21,14.45,89.02,9.13
2023/09/12,04:08:18,14.42,88.78,9.11
2023/09/12,04:20:15,14.41,88.93,9.13
2023/09/12,04:32:11,14.48,88.57,9.08
2023/09/12,04:44:07,14.58,88.71,9.07
2023/09/12,04:56:04,14.55,88.39,9.05
2023/09/12,05:08:00,14.62,88.2,9.01
2023/09/12,05:19:59,14.33,88.05,9.05
2023/09/12,05:31:56,14.23,87.69,9.04
2023/09/12,05:43:52,14.21,88.24,9.1
2023/09/12,05:55:49,14.15,88.34,9.12
2023/09/12,06:07:46,14.22,88.15,9.09
2023/09/12,06:19:42,14.08,87.79,9.08
2023/09/12,06:31:39,14.03,87.82,9.09
2023/09/12,06:43:36,14.04,87.84,9.09
2023/09/12,06:55:32,14.06,88.63,9.17
2023/09/12,07:07:28,13.98,87.82,9.1
2023/09/12,07:19:24,13.92,87.77,9.11
2023/09/12,07:31:21,13.94,88.18,9.15
2023/09/12,07:43:17,13.86,87.74,9.12
2023/09/12,07:55:13,13.83,87.6,9.11
2023/09/12,08:07:33,13.82,88.38,9.19
2023/09/12,08:19:29,13.86,88.46,9.19
2023/09/12,08:31:25,13.91,88.5,9.19
2023/09/12,08:43:22,13.78,88.12,9.18
2023/09/12,08:55:18,13.88,88.41,9.18
2023/09/12,09:07:14,13.79,88.36,9.2
2023/09/12,09:19:11,13.82,88.6,9.22
2023/09/12,09:31:07,13.76,88.41,9.21
2023/09/12,09:43:04,13.73,88.94,9.27
2023/09/12,09:55:00,13.78,89.06,9.27
2023/09/12,10:06:57,13.78,88.82,9.25
2023/09/12,10:18:53,13.63,88.38,9.23
2023/09/12,10:30:50,13.63,89.43,9.34
2023/09/12,10:42:46,13.63,89.74,9.37
2023/09/12,10:54:47,13.63,89.41,9.34
2023/09/12,11:06:43,13.66,90.05,9.4
2023/09/12,11:18:40,13.63,89.81,9.38
2023/09/12,11:30:36,13.63,90.25,9.43
2023/09/12,11:42:33,13.63,90.54,9.46
2023/09/12,11:54:29,13.63,90.46,9.45
2023/09/12,12:06:26,13.7,90.27,9.42
2023/09/12,12:18:22,13.69,89.68,9.36
2023/09/12,12:30:19,13.72,90.08,9.39
2023/09/12,12:42:15,13.73,90.66,9.45
2023/09/12,12:54:13,13.75,90.33,9.41
2023/09/12,13:06:09,13.75,90.37,9.42
2023/09/12,13:18:05,13.76,90.61,9.44
2023/09/12,13:30:02,13.78,90.43,9.42
2023/09/12,13:41:59,13.79,90.5,9.42
2023/09/12,13:53:56,13.82,89.99,9.36
2023/09/12,14:05:53,13.84,88.28,9.18
2023/09/12,14:17:49,13.8,88.72,9.23
2023/09/12,14:29:46,13.84,89.73,9.33
2023/09/12,14:41:45,13.79,89.4,9.31
2023/09/12,14:53:42,13.78,90.1,9.38
2023/09/12,15:05:38,13.75,90.55,9.43
2023/09/12,15:17:36,13.76,91.02,9.48
2023/09/12,15:29:32,13.79,90.96,9.47
2023/09/12,15:41:28,13.82,90.47,9.41
2023/09/12,15:53:25,13.81,90.35,9.4
2023/09/12,16:05:21,13.76,90.45,9.42
2023/09/12,16:17:18,13.74,90.0,9.38
2023/09/12,16:29:14,13.72,90.52,9.44
2023/09/12,16:41:13,13.7,91.1,9.5
2023/09/12,16:53:11,13.69,90.77,9.47
2023/09/12,17:05:07,13.72,90.51,9.44
2023/09/12,17:17:03,13.67,90.58,9.45
2023/09/12,17:29:00,13.69,90.61,9.45
2023/09/12,17:40:56,13.66,90.45,9.44
2023/09/12,17:52:52,13.63,90.88,9.5
2023/09/12,18:04:49,13.63,90.83,9.49
2023/09/12,18:16:46,13.62,90.44,9.45
2023/09/12,18:28:43,13.59,90.75,9.49
2023/09/12,18:40:40,13.56,90.7,9.49
2023/09/12,18:52:37,13.6,90.12,9.42
2023/09/12,19:04:46,13.51,89.47,9.37
2023/09/12,19:16:43,13.49,89.13,9.34
2023/09/12,19:28:42,13.43,89.38,9.38
2023/09/12,19:40:38,13.4,89.7,9.42
2023/09/12,19:52:35,13.38,89.9,9.44
2023/09/12,20:04:31,13.37,89.81,9.44
2023/09/12,20:16:28,13.36,90.03,9.46
2023/09/12,20:28:24,13.27,89.96,9.47
2023/09/12,20:40:21,13.26,90.23,9.51
2023/09/12,20:52:19,13.25,90.24,9.51
2023/09/12,21:04:15,13.24,89.91,9.48
2023/09/12,21:16:12,13.18,89.55,9.45
2023/09/12,21:28:09,13.15,89.52,9.46
2023/09/12,21:40:06,13.11,89.29,9.44
2023/09/12,21:52:03,13.1,89.56,9.47
2023/09/12,22:03:59,13.09,89.98,9.52
2023/09/12,22:15:55,13.01,90.2,9.56
2023/09/12,22:27:53,13.01,89.66,9.5
2023/09/12,22:39:50,12.98,89.29,9.47
2023/09/12,22:51:46,12.97,89.63,9.51
2023/09/12,23:03:42,12.95,89.03,9.45
2023/09/12,23:15:40,12.89,89.23,9.48
2023/09/12,23:27:37,12.85,89.41,9.51
2023/09/12,23:39:33,12.84,90.09,9.58
2023/09/12,23:51:30,12.83,89.91,9.57
2023/09/13,00:03:26,12.8,89.53,9.53
2023/09/13,00:15:23,12.75,89.38,9.53
2023/09/13,00:27:21,12.73,89.28,9.52
2023/09/13,00:39:17,12.72,89.2,9.51
2023/09/13,00:51:14,12.71,89.39,9.53
2023/09/13,01:03:10,12.71,89.24,9.52
2023/09/13,01:15:06,12.71,89.26,9.52
2023/09/13,01:27:02,12.71,89.52,9.55
2023/09/13,01:38:59,12.7,89.92,9.59
2023/09/13,01:50:55,12.7,90.1,9.61
2023/09/13,02:02:51,12.7,90.62,9.67
2023/09/13,02:14:49,12.69,90.52,9.66
2023/09/13,02:26:45,12.7,90.46,9.65
2023/09/13,02:38:42,12.69,90.28,9.64
2023/09/13,02:50:38,12.69,90.1,9.62
2023/09/13,03:02:36,12.69,90.13,9.62
2023/09/13,03:14:32,12.65,90.32,9.65
2023/09/13,03:26:29,12.62,90.39,9.66
2023/09/13,03:38:25,12.59,90.35,9.67
2023/09/13,03:50:22,12.56,89.97,9.63
2023/09/13,04:02:18,12.55,90.42,9.68
2023/09/13,04:14:14,12.49,90.15,9.66
2023/09/13,04:26:11,12.47,89.87,9.64
2023/09/13,04:38:08,12.44,89.81,9.64
2023/09/13,04:50:05,12.39,90.02,9.67
2023/09/13,05:02:01,12.36,90.57,9.74
2023/09/13,05:13:57,12.34,90.99,9.79
2023/09/13,05:25:54,12.32,90.87,9.78
2023/09/13,05:37:51,12.28,90.64,9.77
2023/09/13,05:49:47,12.23,90.91,9.81
2023/09/13,06:01:43,12.2,91.09,9.83
2023/09/13,06:13:39,12.19,90.87,9.81
2023/09/13,06:25:37,12.16,90.85,9.82
2023/09/13,06:37:33,12.1,91.67,9.92
2023/09/13,06:49:30,12.06,91.23,9.88
2023/09/13,07:01:28,12.06,90.95,9.85
2023/09/13,07:13:25,12.0,90.98,9.87
2023/09/13,07:25:21,11.96,90.76,9.85
2023/09/13,07:37:19,11.93,91.09,9.89
2023/09/13,07:49:15,11.92,91.03,9.89
2023/09/13,08:01:12,11.9,90.94,9.88
2023/09/13,08:13:08,11.89,90.82,9.87
2023/09/13,08:25:05,11.9,90.55,9.84
2023/09/13,08:37:01,11.87,90.12,9.8
2023/09/13,08:48:58,11.9,90.87,9.88
2023/09/13,09:00:54,11.9,91.66,9.96
2023/09/13,09:12:51,11.91,91.73,9.97
2023/09/13,09:24:49,11.92,91.71,9.96
2023/09/13,09:36:46,11.93,92.34,10.03
2023/09/13,09:48:43,11.94,92.46,10.04
2023/09/13,10:00:40,11.96,92.89,10.08
2023/09/13,10:12:38,11.99,92.89,10.08
2023/09/13,10:24:35,12.04,92.78,10.05
2023/09/13,10:36:32,12.06,93.17,10.09
2023/09/13,10:48:29,12.1,93.26,10.09
2023/09/13,11:00:27,12.16,93.87,10.14
2023/09/13,11:12:23,12.19,93.69,10.12
2023/09/13,11:24:19,12.23,93.75,10.11
2023/09/13,11:36:15,12.28,93.97,10.12
2023/09/13,11:48:12,12.33,94.26,10.14
2023/09/13,12:00:08,12.36,94.39,10.15
2023/09/13,12:12:04,12.39,93.96,10.1
2023/09/13,12:24:01,12.41,94.15,10.11
2023/09/13,12:35:57,12.44,94.27,10.12
2023/09/13,12:47:55,12.5,94.49,10.13
2023/09/13,12:59:51,12.59,94.71,10.13
2023/09/13,13:11:48,12.59,94.87,10.15
2023/09/13,13:23:45,12.6,95.18,10.18
2023/09/13,13:35:42,12.68,95.88,10.23
2023/09/13,13:47:39,12.69,95.5,10.19
2023/09/13,13:59:35,12.69,95.27,10.17
2023/09/13,14:11:31,12.7,94.93,10.13
2023/09/13,14:23:28,12.7,94.67,10.1
2023/09/13,14:35:24,12.7,94.59,10.09
2023/09/13,14:47:21,12.71,94.57,10.09
2023/09/13,14:59:18,12.71,94.69,10.1
2023/09/13,15:11:15,12.71,94.78,10.11
2023/09/13,15:23:15,12.71,95.13,10.15
2023/09/13,15:35:12,12.72,94.99,10.13
2023/09/13,15:47:08,12.72,94.86,10.12
2023/09/13,15:59:06,12.72,94.84,10.12
2023/09/13,16:11:02,12.72,94.95,10.13
2023/09/13,16:23:00,12.72,94.73,10.1
2023/09/13,16:34:57,12.72,95.11,10.14
2023/09/13,16:46:54,12.72,95.46,10.18
2023/09/13,16:58:50,12.72,94.84,10.11
2023/09/13,17:10:47,12.72,94.74,10.1
2023/09/13,17:22:44,12.72,94.44,10.07
2023/09/13,17:34:40,12.72,94.35,10.06
2023/09/13,17:46:37,12.72,93.87,10.01
2023/09/13,17:58:33,12.72,94.1,10.04
2023/09/13,18:10:30,12.72,93.91,10.02
2023/09/13,18:22:26,12.71,93.55,9.98
2023/09/13,18:34:22,12.72,93.97,10.02
2023/09/13,18:46:19,12.71,93.78,10.0
2023/09/13,18:58:15,12.71,93.76,10.0
2023/09/13,19:10:12,12.71,94.24,10.05
2023/09/13,19:22:09,12.71,94.63,10.09
2023/09/13,19:34:06,12.71,94.15,10.05
2023/09/13,19:46:02,12.71,94.04,10.03
2023/09/13,19:57:59,12.71,93.73,10.0
2023/09/13,20:09:56,12.71,93.47,9.97
2023/09/13,20:21:53,12.7,93.28,9.95
2023/09/13,20:33:50,12.7,92.99,9.92
2023/09/13,20:45:46,12.7,93.4,9.96
2023/09/13,20:57:43,12.7,92.96,9.92
2023/09/13,21:09:39,12.7,92.88,9.91
2023/09/13,21:21:36,12.7,92.38,9.86
2023/09/13,21:33:33,12.69,92.07,9.83
2023/09/13,21:45:29,12.7,92.11,9.83
2023/09/13,21:57:26,12.69,91.75,9.79
2023/09/13,22:09:23,12.69,91.9,9.81
2023/09/13,22:21:20,12.69,92.15,9.83
2023/09/13,22:33:17,12.69,91.93,9.81
2023/09/13,22:45:14,12.69,91.84,9.8
2023/09/13,22:57:11,12.68,91.67,9.79
2023/09/13,23:09:07,12.69,91.58,9.77
2023/09/13,23:21:03,12.69,91.79,9.8
2023/09/13,23:33:00,12.69,91.67,9.78
2023/09/13,23:44:57,12.69,91.35,9.75
2023/09/13,23:56:53,12.68,90.98,9.71
2023/09/14,00:08:50,12.69,91.73,9.79
2023/09/14,00:20:46,12.69,91.05,9.72
2023/09/14,00:32:42,12.69,90.99,9.71
2023/09/14,00:44:40,12.69,90.58,9.67
2023/09/14,00:56:36,12.68,92.99,9.93
2023/09/14,01:08:32,12.69,94.91,10.13
2023/09/14,01:20:30,12.68,94.62,10.1
2023/09/14,01:32:26,12.69,94.7,10.11
2023/09/14,01:44:22,12.69,94.84,10.12
2023/09/14,01:56:19,12.68,95.28,10.17
2023/09/14,02:08:16,12.69,94.43,10.08
2023/09/14,02:20:12,12.68,94.64,10.1
2023/09/14,02:32:09,12.69,94.65,10.1
2023/09/14,02:44:05,12.69,93.99,10.03
2023/09/14,02:56:01,12.69,93.03,9.93
2023/09/14,03:07:58,12.69,94.11,10.04
2023/09/14,03:19:54,12.69,94.48,10.08
2023/09/14,03:31:50,12.69,95.08,10.15
2023/09/14,03:43:48,12.69,95.27,10.17
2023/09/14,03:55:44,12.69,95.03,10.14
2023/09/14,04:07:41,12.69,94.86,10.12
2023/09/14,04:19:38,12.69,95.26,10.17
2023/09/14,04:31:35,12.69,95.55,10.2
2023/09/14,04:43:31,12.69,95.16,10.16
2023/09/14,04:55:28,12.69,94.87,10.13
2023/09/14,05:07:24,12.69,94.4,10.08
2023/09/14,05:19:22,12.69,94.9,10.13
2023/09/14,05:31:18,12.69,94.77,10.11
2023/09/14,05:43:14,12.69,94.62,10.1
2023/09/14,05:55:11,12.69,95.47,10.19
2023/09/14,06:07:07,12.69,95.31,10.17
2023/09/14,06:19:04,12.69,95.29,10.17
2023/09/14,06:31:00,12.69,95.14,10.15
2023/09/14,06:42:57,12.68,95.78,10.22
2023/09/14,06:54:53,12.68,95.23,10.16
2023/09/14,07:06:50,12.69,95.09,10.15
2023/09/14,07:18:46,12.68,94.41,10.08
2023/09/14,07:30:42,12.69,94.77,10.12
2023/09/14,07:42:38,12.68,95.07,10.15
2023/09/14,07:54:36,12.69,95.07,10.15
2023/09/14,08:06:33,12.68,94.34,10.07
2023/09/14,08:18:30,12.68,94.76,10.12
2023/09/14,08:30:26,12.69,95.21,10.16
2023/09/14,08:42:23,12.66,95.1,10.16
2023/09/14,08:54:20,12.69,95.36,10.18
2023/09/14,09:06:16,12.65,95.44,10.19
2023/09/14,09:18:12,12.66,95.2,10.17
2023/09/14,09:30:09,12.69,96.01,10.25
2023/09/14,09:42:05,12.68,95.49,10.19
2023/09/14,09:54:02,12.69,95.96,10.24
2023/09/14,10:05:58,12.69,95.69,10.21
2023/09/14,10:17:54,12.69,95.9,10.24
2023/09/14,10:29:51,12.69,97.03,10.36
2023/09/14,10:41:49,12.69,96.93,10.35
2023/09/14,10:53:45,12.7,96.88,10.34
2023/09/14,11:05:42,12.7,97.44,10.4
2023/09/14,11:17:39,12.7,96.97,10.35
2023/09/14,11:29:35,12.7,96.95,10.34
2023/09/14,11:41:32,12.7,97.79,10.43
2023/09/14,11:53:28,12.71,98.03,10.46
2023/09/14,12:05:25,12.71,98.38,10.49
2023/09/14,12:17:21,12.71,98.09,10.46
2023/09/14,12:29:18,12.72,99.52,10.61
2023/09/14,12:41:15,12.72,98.32,10.49
2023/09/14,12:53:11,12.72,98.51,10.5
2023/09/14,13:05:07,12.74,99.81,10.64
2023/09/14,13:17:04,12.76,99.54,10.61
2023/09/14,13:29:01,12.79,99.91,10.64
2023/09/14,13:40:58,12.84,99.39,10.57
2023/09/14,13:52:54,12.88,99.96,10.62
2023/09/14,14:04:51,12.95,99.77,10.59
2023/09/14,14:16:48,12.93,99.94,10.61
2023/09/14,14:28:45,12.98,99.38,10.54
2023/09/14,14:40:42,12.98,99.26,10.53
2023/09/14,14:52:39,12.98,99.35,10.53
2023/09/14,15:04:37,13.0,99.62,10.56
2023/09/14,15:16:33,13.05,99.65,10.55
2023/09/14,15:28:30,13.14,99.3,10.49
2023/09/14,15:40:27,13.18,99.45,10.5
2023/09/14,15:52:23,13.17,99.16,10.47
2023/09/14,16:04:20,13.24,99.2,10.46
2023/09/14,16:16:17,13.24,99.22,10.46
2023/09/14,16:28:14,13.24,98.59,10.39
2023/09/14,16:40:11,13.25,99.03,10.43
2023/09/14,16:52:07,13.24,98.62,10.39
2023/09/14,17:04:03,13.24,98.92,10.43
2023/09/14,17:16:00,13.25,98.85,10.42
2023/09/14,17:27:57,13.25,98.59,10.39
2023/09/14,17:39:53,13.32,98.58,10.37
2023/09/14,17:51:50,13.34,98.91,10.4
2023/09/14,18:03:46,13.32,98.33,10.34
2023/09/14,18:15:43,13.29,98.63,10.38
2023/09/14,18:27:39,13.29,98.33,10.35
2023/09/14,18:39:36,13.27,98.85,10.41
2023/09/14,18:51:32,13.27,98.44,10.37
2023/09/14,19:03:28,13.27,97.9,10.31
2023/09/14,19:15:24,13.28,97.95,10.32
2023/09/14,19:27:21,13.27,97.52,10.27
2023/09/14,19:39:17,13.29,97.96,10.31
2023/09/14,19:51:14,13.26,96.68,10.19
2023/09/14,20:03:11,13.27,97.62,10.28
2023/09/14,20:15:08,13.27,97.01,10.22
2023/09/14,20:27:04,13.22,96.25,10.15
2023/09/14,20:39:01,13.23,96.78,10.2
2023/09/14,20:50:57,13.23,96.77,10.2
2023/09/14,21:02:53,13.23,95.97,10.12
2023/09/14,21:14:50,13.22,96.13,10.14
2023/09/14,21:26:47,13.23,96.08,10.13
2023/09/14,21:38:43,13.17,95.36,10.07
2023/09/14,21:50:40,13.21,94.84,10.0
2023/09/14,22:02:37,13.17,94.56,9.98
2023/09/14,22:14:34,13.16,94.02,9.93
2023/09/14,22:26:30,13.08,95.04,10.05
2023/09/14,22:38:27,13.08,95.06,10.06
2023/09/14,22:50:23,13.05,95.59,10.12
2023/09/14,23:02:21,13.04,95.14,10.07
2023/09/14,23:14:17,13.03,95.05,10.07
2023/09/14,23:26:14,13.03,95.03,10.06
2023/09/14,23:38:10,13.08,94.93,10.04
2023/09/14,23:50:07,13.0,95.81,10.15
2023/09/15,00:02:04,13.01,95.72,10.14
2023/09/15,00:14:00,13.02,95.31,10.1
2023/09/15,00:25:56,13.0,95.26,10.09
2023/09/15,00:37:54,13.01,94.67,10.03
2023/09/15,00:49:50,12.98,95.58,10.13
2023/09/15,01:01:46,12.98,96.11,10.19
2023/09/15,01:13:44,12.98,95.74,10.15
2023/09/15,01:25:41,13.03,95.04,10.06
2023/09/15,01:37:38,13.03,94.39,10.0
2023/09/15,01:49:34,13.01,94.56,10.02
2023/09/15,02:01:30,13.02,94.26,9.98
2023/09/15,02:13:28,13.03,94.92,10.05
2023/09/15,02:25:24,13.04,94.82,10.04
2023/09/15,02:37:21,13.02,94.99,10.06
2023/09/15,02:49:18,13.01,95.38,10.11
2023/09/15,03:01:14,13.01,95.25,10.09
2023/09/15,03:13:11,12.98,95.86,10.16
2023/09/15,03:25:07,13.0,95.38,10.11
2023/09/15,03:37:03,12.99,95.18,10.09
2023/09/15,03:49:00,13.04,95.29,10.09
2023/09/15,04:00:56,13.08,94.33,9.98
2023/09/15,04:12:52,13.01,95.1,10.07
2023/09/15,04:24:49,13.01,95.37,10.1
2023/09/15,04:36:45,13.01,95.38,10.1
2023/09/15,04:48:42,13.01,95.33,10.1
2023/09/15,05:00:39,13.02,95.01,10.06
2023/09/15,05:12:35,12.99,94.61,10.03
